Ensembl gene ID	Gene symbol	Chromosome	Transcript start (hg19)	Transcript end (hg19)	P value	False discovery rate
ENSG00000198822	GRM3	7	86273230	86494200	0.000201126308054	<0.01
ENSG00000198898	CAPZA2	7	116451124	116559315	0.000180296259635	<0.01
ENSG00000241685	ARPC1A	7	98923521	98985787	5.84631740179e-05	<0.01
ENSG00000242265	PEG10	7	94285637	94299007	9.98353734182e-05	<0.01
ENSG00000257923	CUX1	7	101459219	101927250	6.20582587594e-06	<0.01
ENSG00000012232	EXTL3	8	28457986	28613116	1.89252523252e-05	<0.01
ENSG00000014164	ZC3H3	8	144519825	144623623	0.00019606200098	<0.01
ENSG00000015592	STMN4	8	27092840	27115937	2.07209187556e-05	<0.01
ENSG00000023287	RB1CC1	8	53535016	53658403	2.68402759697e-10	<0.01
ENSG00000040341	STAU2	8	74332604	74659943	8.24356377616e-07	<0.01
ENSG00000066777	ARFGEF1	8	68085747	68255912	3.45862585063e-06	<0.01
ENSG00000079102	RUNX1T1	8	92967203	93115514	3.35257687847e-06	<0.01
ENSG00000083168	KAT6A	8	41786997	41909508	6.99326861484e-05	<0.01
ENSG00000104369	JPH1	8	75146935	75233563	4.80900532547e-07	<0.01
ENSG00000104381	GDAP1	8	75233365	75401107	4.47367393632e-08	<0.01
ENSG00000104388	RAB2A	8	61429416	61536186	2.00879294544e-09	<0.01
ENSG00000104517	UBR5	8	103264501	103425069	8.35529081353e-05	<0.01
ENSG00000104695	PPP2CB	8	30631973	30671830	8.53605718492e-07	<0.01
ENSG00000104722	NEFM	8	24770525	24776607	3.37289710712e-07	<0.01
ENSG00000104765	BNIP3L	8	26240414	26363152	2.35232164368e-07	<0.01
ENSG00000120963	ZNF706	8	102190106	102218421	2.24515515463e-06	<0.01
ENSG00000123119	NECAB1	8	91803778	91971636	0.000151536639009	<0.01
ENSG00000123908	EIF2C2	8	141541264	141645718	2.82215207118e-06	<0.01
ENSG00000129292	PHF20L1	8	133787618	133861052	1.19822920669e-06	<0.01
ENSG00000131773	KHDRBS3	8	136469700	136668965	4.00266497841e-05	<0.01
ENSG00000132294	EFR3A	8	132916335	133025889	1.59255645295e-06	<0.01
ENSG00000132549	VPS13B	8	100025494	100889808	3.72825770456e-05	<0.01
ENSG00000133878	DUSP26	8	33448856	33457624	3.69274641e-05	<0.01
ENSG00000140396	NCOA2	8	71021997	71316040	1.38088102578e-06	<0.01
ENSG00000147421	HMBOX1	8	28747911	28922281	0.000158084095205	<0.01
ENSG00000147509	RGS20	8	54764368	54871863	0.000117863837661	<0.01
ENSG00000153317	ASAP1	8	131064353	131455906	1.87773489618e-07	<0.01
ENSG00000155090	KLF10	8	103661007	103668130	5.06644069988e-05	<0.01
ENSG00000155099	TMEM55A	8	92006024	92053292	5.60177773916e-05	<0.01
ENSG00000156486	KCNS2	8	99439250	99445076	0.000109856722312	<0.01
ENSG00000158941	KIAA1967	8	22462145	22479027	0.00010046800488	<0.01
ENSG00000164794	KCNV1	8	110975874	110988076	2.03351411494e-05	<0.01
ENSG00000164830	OXR1	8	107282473	107764922	6.89836515688e-07	<0.01
ENSG00000164924	YWHAZ	8	101930804	101965616	7.45739149494e-06	<0.01
ENSG00000164929	BAALC	8	104152938	104242533	0.000163723645937	<0.01
ENSG00000164951	PDP1	8	94870035	94938294	2.9884116657e-08	<0.01
ENSG00000165156	ZHX1	8	124260697	124287781	4.41885307331e-05	<0.01
ENSG00000167632	TRAPPC9	8	140742586	141468678	4.84000446106e-08	<0.01
ENSG00000168172	HOOK3	8	42752075	42883255	7.45481858128e-05	<0.01
ENSG00000168490	PHYHIP	8	22077222	22089854	2.29937272019e-05	<0.01
ENSG00000169085	C8orf46	8	67372238	67430759	3.95655061e-05	<0.01
ENSG00000169398	PTK2	8	141667999	142012315	2.32490184136e-05	<0.01
ENSG00000169946	ZFPM2	8	106330920	106816760	0.000169059459101	<0.01
ENSG00000171033	PKIA	8	79428374	79517502	4.83200037498e-05	<0.01
ENSG00000171316	CHD7	8	61591337	61779465	0.000153764832012	<0.01
ENSG00000173273	TNKS	8	9413424	9639856	8.07741392089e-05	<0.01
ENSG00000176406	RIMS2	8	104512976	105268322	6.65182295672e-05	<0.01
ENSG00000176956	LY6H	8	144239331	144242128	0.00018956394525	<0.01
ENSG00000177182	CLVS1	8	61969717	62414204	4.99904382519e-06	<0.01
ENSG00000179632	MAF1	8	145159402	145162514	1.22633314175e-06	<0.01
ENSG00000180828	BHLHE22	8	65492814	65496181	6.21831751269e-05	<0.01
ENSG00000182674	KCNB2	8	73449626	73850584	1.36485807838e-05	<0.01
ENSG00000183154	ENSG00000183154	8	37592279	37594944	8.00697424879e-05	<0.01
ENSG00000184672	RALYL	8	85095022	85834079	0.00023018197903	<0.01
ENSG00000185122	HSF1	8	145515280	145538385	2.62238477155e-05	<0.01
ENSG00000185728	YTHDF3	8	64081112	64125346	3.72833502521e-05	<0.01
ENSG00000187735	TCEA1	8	54879112	54935089	1.715352267e-05	<0.01
ENSG00000198576	ARC	8	143692410	143695833	1.66349484536e-09	<0.01
ENSG00000198791	CNOT7	8	17086737	17104387	1.43726139372e-05	<0.01
ENSG00000221914	PPP2R2A	8	26149007	26230196	1.42430947285e-06	<0.01
ENSG00000240694	PNMA2	8	26362217	26371608	1.67742449787e-05	<0.01
ENSG00000250305	ENSG00000250305	8	12803151	12889012	0.000223538628673	<0.01
ENSG00000253230	ENSG00000253230	8	9757574	9762876	0.00010812475918	<0.01
ENSG00000254615	ENSG00000254615	8	107282481	107285002	0.000107247945129	<0.01
ENSG00000259758	ENSG00000259758	8	141530255	141539600	1.55004695684e-05	<0.01
ENSG00000011454	RABGAP1	9	125703112	125867145	0.00031389910311	<0.01
ENSG00000048828	FAM120A	9	96214173	96328397	4.87574640073e-08	<0.01
ENSG00000056586	RC3H2	9	125606835	125667562	0.000108506550533	<0.01
ENSG00000070610	GBA2	9	35736863	35749983	3.85164359949e-05	<0.01
ENSG00000078725	DBC1	9	121915736	122131745	5.64961815191e-05	<0.01
ENSG00000080503	SMARCA2	9	2015342	2193624	2.96842715238e-10	<0.01
ENSG00000095397	DFNB31	9	117164360	117267730	0.000109387443734	<0.01
ENSG00000106723	SPIN1	9	91003334	91093609	5.16326689028e-08	<0.01
ENSG00000106780	MEGF9	9	123363091	123476748	5.89368514375e-05	<0.01
ENSG00000106829	TLE4	9	82186688	82341658	7.00226660714e-07	<0.01
ENSG00000107105	ELAVL2	9	23690102	23826335	3.81812293413e-06	<0.01
ENSG00000107130	NCS1	9	132934857	132999583	0.000276894740289	<0.01
ENSG00000107263	RAPGEF1	9	134452157	134615461	1.42027666844e-06	<0.01
ENSG00000107341	UBE2R2	9	33817565	33920402	1.4239106846e-07	<0.01
ENSG00000107362	FAM108B1	9	74477368	74525847	6.09041661878e-05	<0.01
ENSG00000107372	ZFAND5	9	74966341	74980163	7.62199652298e-07	<0.01
ENSG00000119138	KLF9	9	72999503	73029540	2.21977544342e-05	<0.01
ENSG00000119383	PPP2R4	9	131873229	131911225	7.31933012579e-07	<0.01
ENSG00000119396	RAB14	9	123940415	123985292	9.97900603483e-05	<0.01
ENSG00000119401	TRIM32	9	119449581	119463579	0.000100558819058	<0.01
ENSG00000119402	FBXW2	9	123514256	123555690	0.000350269825616	<0.01
ENSG00000119487	MAPKAP1	9	128199672	128469513	7.60762186791e-06	<0.01
ENSG00000119522	DENND1A	9	126141933	126692431	2.72721836112e-12	<0.01
ENSG00000122756	CNTFR	9	34551430	34590121	0.000127127111183	<0.01
ENSG00000125492	BARHL1	9	135457572	135465653	3.22335002219e-07	<0.01
ENSG00000130559	CAMSAP1	9	138700333	138799074	1.11361376978e-10	<0.01
ENSG00000130723	PRRC2B	9	134269480	134375584	2.67493813848e-09	<0.01
ENSG00000135049	AGTPBP1	9	88161455	88356944	4.45360068822e-05	<0.01
ENSG00000136854	STXBP1	9	130374540	130457460	2.51563325828e-05	<0.01
ENSG00000136928	GABBR2	9	101050391	101471479	0.000223841442629	<0.01
ENSG00000137075	RNF38	9	36336393	36487545	1.53350067813e-06	<0.01
ENSG00000137094	DNAJB5	9	34989638	34998897	4.33361322137e-06	<0.01
ENSG00000137145	DENND4C	9	19288622	19374275	6.96216184745e-05	<0.01
ENSG00000147912	FBXO10	9	37510889	37588871	0.000115724239491	<0.01
ENSG00000148082	SHC3	9	91628060	91793682	2.84812951662e-05	<0.01
ENSG00000148143	ZNF462	9	109625378	109775915	0.000202780480597	<0.01
ENSG00000148219	ASTN2	9	119187504	120177348	3.77522964998e-07	<0.01
ENSG00000148337	CIZ1	9	130928343	130966662	0.000325305790367	<0.01
ENSG00000148341	SH3GLB2	9	131769315	131790582	6.64507616086e-07	<0.01
ENSG00000148356	LRSAM1	9	130213765	130265780	1.3700114686e-05	<0.01
ENSG00000148408	CACNA1B	9	140772241	141019076	0.000187313434843	<0.01
ENSG00000148411	NACC2	9	138898383	138987131	6.05609958472e-05	<0.01
ENSG00000156052	GNAQ	9	80331003	80646374	1.20551817259e-07	<0.01
ENSG00000160360	GPSM1	9	139221932	139254057	3.15482275791e-06	<0.01
ENSG00000160445	ZER1	9	131492065	131534693	6.67497120351e-11	<0.01
ENSG00000164970	C9orf25	9	34398182	34458568	7.7337857329e-07	<0.01
ENSG00000164985	PSIP1	9	15464064	15511017	4.36707086278e-05	<0.01
ENSG00000165119	HNRNPK	9	86582998	86595569	0.000100543197109	<0.01
ENSG00000165152	C9orf125	9	104235453	104295819	2.51375521092e-06	<0.01
ENSG00000165209	STRBP	9	125871779	126030855	4.76588060469e-08	<0.01
ENSG00000165716	FAM69B	9	139607022	139618502	0.000187023953361	<0.01
ENSG00000165802	NELF	9	140342022	140353786	4.83373523029e-05	<0.01
ENSG00000167081	PBX3	9	128509624	128729656	4.61044644566e-05	<0.01
ENSG00000167110	GOLGA2	9	131018108	131038274	1.59600466209e-05	<0.01
ENSG00000169925	BRD3	9	136897963	136933657	9.94712822481e-05	<0.01
ENSG00000171843	MLLT3	9	20341663	20622542	4.46273827358e-07	<0.01
ENSG00000173258	ZNF483	9	114287439	114340124	4.0244743187e-05	<0.01
ENSG00000173611	SCAI	9	127714380	127905785	5.50053358862e-05	<0.01
ENSG00000176248	ANAPC2	9	140069236	140082989	0.000199915589128	<0.01
ENSG00000181090	EHMT1	9	140513444	140764468	7.2114176912e-06	<0.01
ENSG00000188647	PTAR1	9	72324438	72374875	0.000237459809761	<0.01
ENSG00000188747	NOXA1	9	140317802	140328858	0.000199014867351	<0.01
ENSG00000188986	COBRA1	9	140149625	140167998	0.000121346126468	<0.01
ENSG00000196358	NTNG2	9	135037334	135119921	4.41231943477e-05	<0.01
ENSG00000196642	C9orf86	9	139694818	139735639	1.80485563058e-09	<0.01
ENSG00000198853	RUSC2	9	35490124	35561895	9.80195852773e-05	<0.01
ENSG00000198876	DCAF12	9	34086522	34127397	0.000164818134881	<0.01
ENSG00000212864	RNF208	9	140114707	140116033	0.00016011555442	<0.01
ENSG00000015171	ZMYND11	10	180405	300577	1.88610501716e-05	<0.01
ENSG00000019995	ZRANB1	10	126630692	126676758	0.000183895728224	<0.01
ENSG00000048740	CELF2	10	11047259	11378666	7.91613137255e-10	<0.01
ENSG00000059915	PSD	10	104162376	104181296	0.000766332638133	<0.01
ENSG00000062650	WAPAL	10	88195013	88281572	0.00100772703964	<0.01
ENSG00000065613	SLK	10	105726959	105788991	0.00012688522045	<0.01
ENSG00000067082	KLF6	10	3818188	3827473	0.000145808145042	<0.01
ENSG00000078403	MLLT10	10	21823094	22032559	0.000147261465558	<0.01
ENSG00000086475	SEPHS1	10	13359424	13390297	0.000746050901207	<0.01
ENSG00000095787	WAC	10	28821422	28909928	3.73619915213e-10	<0.01
ENSG00000107614	TRDMT1	10	17184253	17244053	0.000187375710568	<0.01
ENSG00000107643	MAPK8	10	49514698	49647403	6.93500261448e-07	<0.01
ENSG00000107669	ATE1	10	123499939	123688316	0.00108785391487	<0.01
ENSG00000107745	MICU1	10	74127098	74385899	0.000403904424366	<0.01
ENSG00000107758	PPP3CB	10	75196186	75255782	3.77621654145e-09	<0.01
ENSG00000107854	TNKS2	10	93558069	93625033	2.92226516849e-05	<0.01
ENSG00000107862	GBF1	10	104005289	104142656	2.49395117071e-05	<0.01
ENSG00000107863	ARHGAP21	10	24872538	25012597	5.30519406563e-06	<0.01
ENSG00000107864	CPEB3	10	93808399	94050844	0.000318510159374	<0.01
ENSG00000107929	LARP4B	10	855484	977564	4.92549442768e-07	<0.01
ENSG00000108018	SORCS1	10	108336940	108924292	9.21830538997e-06	<0.01
ENSG00000108061	SHOC2	10	112679301	112773425	3.58865605209e-08	<0.01
ENSG00000108091	CCDC6	10	61548521	61666414	6.02407987154e-06	<0.01
ENSG00000108100	CCNY	10	35535953	35860852	2.30225216585e-08	<0.01
ENSG00000119946	CNNM1	10	101088856	101154087	0.000541947835915	<0.01
ENSG00000119953	SMNDC1	10	112052798	112064709	0.000985540865725	<0.01
ENSG00000120029	C10orf76	10	103605356	103815950	2.18434857103e-05	<0.01
ENSG00000130643	CALY	10	135138927	135150475	0.000664176786229	<0.01
ENSG00000134452	FBXO18	10	5931535	5979556	0.000110657346756	<0.01
ENSG00000134453	RBM17	10	6130949	6159420	0.00100040483106	<0.01
ENSG00000136738	STAM	10	17686124	17757913	9.26048907532e-05	<0.01
ENSG00000138107	ACTR1A	10	104238986	104262482	0.000405030343891	<0.01
ENSG00000138175	ARL3	10	104436315	104474164	6.80792303587e-05	<0.01
ENSG00000138190	EXOC6	10	94590935	94819250	0.000309056021912	<0.01
ENSG00000148498	PARD3	10	34398488	35104253	0.000371984787906	<0.01
ENSG00000148660	CAMK2G	10	75572259	75634343	4.08346772413e-05	<0.01
ENSG00000148700	ADD3	10	111756126	111895323	0.000166926301106	<0.01
ENSG00000148798	INA	10	105036920	105050108	1.58909181474e-05	<0.01
ENSG00000151461	UPF2	10	11962021	12085169	0.000810655305255	<0.01
ENSG00000151532	VTI1A	10	114206756	114578503	7.22539447484e-07	<0.01
ENSG00000151640	DPYSL4	10	134000404	134019266	5.14696746768e-05	<0.01
ENSG00000151893	C10orf46	10	120433679	120514761	0.000844857839349	<0.01
ENSG00000151923	TIAL1	10	121334199	121356541	0.000374239212571	<0.01
ENSG00000152465	NMT2	10	15144583	15210692	0.000540628854353	<0.01
ENSG00000155640	C10orf12	10	98741041	98745582	0.00058910355156	<0.01
ENSG00000156515	HK1	10	71029740	71161638	2.68465422581e-05	<0.01
ENSG00000156671	SAMD8	10	76859344	76941881	0.000177985281801	<0.01
ENSG00000165322	ARHGAP12	10	32094365	32217742	0.000511675648625	<0.01
ENSG00000165338	HECTD2	10	93170096	93274586	1.54310796681e-07	<0.01
ENSG00000165443	PHYHIPL	10	60936350	61007534	0.000319102945106	<0.01
ENSG00000165632	TAF3	10	7860467	8058590	1.59400988419e-05	<0.01
ENSG00000165669	FAM204A	10	120065401	120101840	5.39352145163e-05	<0.01
ENSG00000165752	STK32C	10	134020994	134145353	1.29197307992e-05	<0.01
ENSG00000166167	BTRC	10	103113820	103317078	2.04476230175e-10	<0.01
ENSG00000168283	BMI1	10	22605381	22620413	5.11132189045e-05	<0.01
ENSG00000170759	KIF5B	10	32297938	32345359	0.000102945552521	<0.01
ENSG00000171862	PTEN	10	89622870	89731687	1.9259229212e-06	<0.01
ENSG00000171988	JMJD1C	10	64926981	65225722	9.98703777263e-05	<0.01
ENSG00000175395	ZNF25	10	38238500	38265561	0.000334496126687	<0.01
ENSG00000175470	PPP2R2D	10	133747955	133773331	0.000203596485952	<0.01
ENSG00000183049	CAMK1D	10	12391481	12877545	0.000298992795003	<0.01
ENSG00000185737	NRG3	10	83635070	84746723	8.5080512993e-07	<0.01
ENSG00000196233	LCOR	10	98592017	98740800	1.98053096788e-05	<0.01
ENSG00000197177	GPR123	10	134884433	134945179	0.000293477478548	<0.01
ENSG00000197771	MCMBP	10	121588972	121633133	0.000602126370664	<0.01
ENSG00000198060	MARCH5	10	94050920	94113721	3.06949979434e-05	<0.01
ENSG00000198408	MGEA5	10	103544200	103578696	8.1192520837e-08	<0.01
ENSG00000198728	LDB1	10	103867317	103880210	4.53067850737e-08	<0.01
ENSG00000214655	KIAA0913	10	75545383	75561551	1.73107649265e-06	<0.01
ENSG00000007372	PAX6	11	31806340	31839509	3.59729614535e-05	<0.01
ENSG00000014216	CAPN1	11	64948037	64979477	0.000205039471986	<0.01
ENSG00000048028	USP28	11	113668596	113746292	8.23300837334e-05	<0.01
ENSG00000048649	RSF1	11	77371041	77532063	2.64650017703e-06	<0.01
ENSG00000051009	FAM160A2	11	6232565	6255941	2.93808162294e-05	<0.01
ENSG00000054965	FAM168A	11	73111532	73309234	2.13620054272e-12	<0.01
ENSG00000060749	QSER1	11	32914724	33014862	3.8102030514e-05	<0.01
ENSG00000068971	PPP2R5B	11	64685025	64701947	1.65469240286e-05	<0.01
ENSG00000072518	MARK2	11	63606400	63678491	5.02106312213e-08	<0.01
ENSG00000073921	PICALM	11	85668727	85780924	0.00017508594326	<0.01
ENSG00000080854	IGSF9B	11	133785185	133826880	0.000328418968006	<0.01
ENSG00000087053	MTMR2	11	95566046	95658479	0.000269531685493	<0.01
ENSG00000110025	SNX15	11	64781654	64808044	2.81889893403e-05	<0.01
ENSG00000110075	PPP6R3	11	68228186	68382802	0.000128177829015	<0.01
ENSG00000110076	NRXN2	11	64373646	64490660	0.00038242265836	<0.01
ENSG00000110171	TRIM3	11	6469843	6495689	1.00646248667e-06	<0.01
ENSG00000110367	DDX6	11	118620034	118661858	8.31706266317e-07	<0.01
ENSG00000110395	CBL	11	119076752	119177651	2.31908127543e-05	<0.01
ENSG00000110427	C11orf41	11	33563618	33695648	2.63590953077e-06	<0.01
ENSG00000110497	AMBRA1	11	46417964	46615675	0.000106001626862	<0.01
ENSG00000110514	MADD	11	47290712	47357945	3.70531939475e-06	<0.01
ENSG00000110693	SOX6	11	15987995	16761138	2.20070821393e-06	<0.01
ENSG00000110713	NUP98	11	3692313	3819022	0.000413017147059	<0.01
ENSG00000110786	PTPN5	11	18749475	18814268	0.000280305854394	<0.01
ENSG00000118058	MLL	11	118307205	118397539	4.04622294163e-06	<0.01
ENSG00000121653	MAPK8IP1	11	45907202	45928016	1.94462721807e-06	<0.01
ENSG00000121671	CRY2	11	45868669	45904798	5.19284919783e-06	<0.01
ENSG00000123901	GPR83	11	94110477	94134585	1.93392187023e-05	<0.01
ENSG00000126500	FLRT1	11	63870660	63886645	0.000247166495691	<0.01
ENSG00000131626	PPFIA1	11	70116806	70230509	0.000183724582384	<0.01
ENSG00000133794	ARNTL	11	13298199	13408813	1.51795677249e-05	<0.01
ENSG00000133812	SBF2	11	9800214	10315754	3.31601990077e-07	<0.01
ENSG00000133895	MEN1	11	64570988	64578766	8.03038283375e-05	<0.01
ENSG00000134343	ANO3	11	26210829	26684835	0.000391730257519	<0.01
ENSG00000134909	ARHGAP32	11	128834989	129149219	7.01224713316e-09	<0.01
ENSG00000135365	PHF21A	11	45950871	46142985	9.48941088207e-06	<0.01
ENSG00000135387	CAPRIN1	11	34073230	34122703	3.717635043e-05	<0.01
ENSG00000137497	NUMA1	11	71713910	71791739	2.37111471017e-05	<0.01
ENSG00000148925	BTBD10	11	13409548	13484844	9.91555995059e-08	<0.01
ENSG00000148943	LIN7C	11	27516123	27528320	6.41126379025e-05	<0.01
ENSG00000148948	LRRC4C	11	40135753	41481323	4.05898828506e-06	<0.01
ENSG00000149091	DGKZ	11	46354455	46402104	3.71158875441e-09	<0.01
ENSG00000149179	C11orf49	11	46958240	47185936	4.27321984771e-06	<0.01
ENSG00000149187	CELF1	11	47487496	47587121	3.11498473835e-09	<0.01
ENSG00000149269	PAK1	11	77032752	77185680	5.90232107977e-06	<0.01
ENSG00000149403	GRIK4	11	120382468	120859101	0.000260112250619	<0.01
ENSG00000149480	MTA2	11	62360686	62369312	2.27834482193e-06	<0.01
ENSG00000149532	CPSF7	11	61170121	61197503	2.6010865048e-05	<0.01
ENSG00000149782	PLCB3	11	64018995	64036622	0.000473540663821	<0.01
ENSG00000151502	VPS26B	11	134094539	134117686	8.47583502904e-05	<0.01
ENSG00000154146	NRGN	11	124609829	124617869	0.000106631682632	<0.01
ENSG00000158636	C11orf30	11	76155967	76264069	2.19407378979e-05	<0.01
ENSG00000160584	SIK3	11	116714118	116969153	0.000325342345007	<0.01
ENSG00000162188	GNG3	11	62475130	62476673	0.000168376380244	<0.01
ENSG00000162236	STX5	11	62574369	62599560	3.91455397211e-05	<0.01
ENSG00000165434	PGM2L1	11	74041363	74109518	2.20368179391e-05	<0.01
ENSG00000165973	NELL1	11	20691117	21597227	0.000348238817859	<0.01
ENSG00000166257	SCN3B	11	123499895	123525952	4.15808538856e-05	<0.01
ENSG00000166313	APBB1	11	6416354	6440644	2.02432390699e-05	<0.01
ENSG00000166326	TRIM44	11	35684353	35829775	7.69890843907e-11	<0.01
ENSG00000166483	WEE1	11	9595228	9615004	0.000331018061761	<0.01
ENSG00000166889	PATL1	11	59404189	59436471	0.000250767758596	<0.01
ENSG00000167770	OTUB1	11	63753325	63769283	1.86411587581e-07	<0.01
ENSG00000168005	C11orf84	11	63580860	63595190	3.85915156672e-10	<0.01
ENSG00000168014	C2CD3	11	73723763	73882255	5.4861316291e-05	<0.01
ENSG00000168066	SF1	11	64532078	64546258	1.06117232923e-06	<0.01
ENSG00000168092	PAFAH1B2	11	117014983	117047610	6.26046451875e-07	<0.01
ENSG00000168539	CHRM1	11	62676151	62689279	0.00014655703463	<0.01
ENSG00000170242	USP47	11	11862970	11980870	2.01860654658e-05	<0.01
ENSG00000170325	PRDM10	11	129769601	129872730	9.48432306811e-08	<0.01
ENSG00000172531	PPP1CA	11	67165654	67188654	5.15526496642e-06	<0.01
ENSG00000172757	CFL1	11	65590493	65629497	1.2934125468e-05	<0.01
ENSG00000172803	SNX32	11	65601112	65624367	0.00014522295929	<0.01
ENSG00000172932	ANKRD13D	11	67056018	67069956	0.000192215658945	<0.01
ENSG00000173020	ADRBK1	11	67033881	67054027	1.80000643417e-06	<0.01
ENSG00000173120	KDM2A	11	66886740	67025141	6.15896428251e-06	<0.01
ENSG00000174576	NPAS4	11	66188475	66194178	4.66144723659e-07	<0.01
ENSG00000174672	BRSK2	11	1411129	1483919	2.44867193932e-05	<0.01
ENSG00000174775	HRAS	11	532242	537287	5.81337712685e-06	<0.01
ENSG00000174871	CNIH2	11	66045661	66052772	1.08557495518e-05	<0.01
ENSG00000174903	RAB1B	11	66036004	66044963	7.97354218885e-06	<0.01
ENSG00000174996	KLC2	11	66024765	66035331	3.78776923546e-08	<0.01
ENSG00000175115	PACS1	11	65837834	66012218	8.40539578657e-10	<0.01
ENSG00000175352	NRIP3	11	9002123	9025596	4.92836111221e-06	<0.01
ENSG00000175550	DRAP1	11	65686728	65689032	4.98769269411e-05	<0.01
ENSG00000175582	RAB6A	11	73386938	73472182	1.9575588335e-05	<0.01
ENSG00000175634	RPS6KB2	11	67195931	67202872	3.2083106712e-05	<0.01
ENSG00000177030	DEAF1	11	644233	706715	1.84708183489e-12	<0.01
ENSG00000177542	SLC25A22	11	790475	798316	0.000118048473209	<0.01
ENSG00000182103	FAM181B	11	82443053	82444906	1.79808596453e-05	<0.01
ENSG00000183020	AP2A2	11	924894	1012239	1.44869234458e-10	<0.01
ENSG00000183715	OPCML	11	132284871	133402414	0.00026570974443	<0.01
ENSG00000184545	DUSP8	11	1575274	1593150	2.08066584474e-10	<0.01
ENSG00000186660	ZFP91	11	58346584	58388515	9.10410617413e-07	<0.01
ENSG00000186907	RTN4RL2	11	57228022	57245007	6.82448566882e-06	<0.01
ENSG00000187398	LUZP2	11	24518516	25104150	4.44045604758e-05	<0.01
ENSG00000187486	KCNJ11	11	17407406	17410878	1.93436502847e-05	<0.01
ENSG00000196914	ARHGEF12	11	120207787	120360645	1.34070108863e-05	<0.01
ENSG00000197136	PCNXL3	11	65383244	65404910	1.34253468324e-05	<0.01
ENSG00000197601	FAR1	11	13690217	13753893	8.69742828505e-05	<0.01
ENSG00000214517	PPME1	11	73882144	73965748	0.000156904991491	<0.01
ENSG00000214753	HNRNPUL2	11	62480102	62494821	1.13992483775e-06	<0.01
ENSG00000239306	RBM14	11	66384053	66406124	0.000311781038379	<0.01
ENSG00000251562	MALAT1	11	65265233	65273940	3.35641453209e-08	<0.01
ENSG00000254470	ENSG00000254470	11	65543364	65547496	0.000145874461865	<0.01
ENSG00000012822	CALCOCO1	12	54104902	54121529	5.99251753179e-05	<0.01
ENSG00000018236	CNTN1	12	41086244	41465772	0.000138980804144	<0.01
ENSG00000022840	RNF10	12	120971283	121015397	2.01713533023e-06	<0.01
ENSG00000048540	LMO3	12	16701307	16763528	6.35956690112e-05	<0.01
ENSG00000052126	PLEKHA5	12	19282648	19529334	0.000234712114837	<0.01
ENSG00000058272	PPP1R12A	12	80167343	80329240	3.14531874129e-05	<0.01
ENSG00000059758	CDK17	12	96672039	96794338	6.09326162826e-08	<0.01
ENSG00000060237	WNK1	12	861759	1020618	2.3504728278e-06	<0.01
ENSG00000060709	RIMBP2	12	130880682	131200826	2.07433966152e-05	<0.01
ENSG00000061936	SFSWAP	12	132195626	132284282	3.05482031648e-05	<0.01
ENSG00000061987	MON2	12	62860597	62991363	0.000176189686809	<0.01
ENSG00000065970	FOXJ2	12	8185299	8208099	0.00020111265742	<0.01
ENSG00000066117	SMARCD1	12	50478755	50494495	2.39272596343e-06	<0.01
ENSG00000067715	SYT1	12	79257773	79845788	2.68646226475e-08	<0.01
ENSG00000067798	NAV3	12	78224685	78606790	0.000131179227164	<0.01
ENSG00000070961	ATP2B1	12	89981828	90103077	1.56429531724e-07	<0.01
ENSG00000073614	KDM5A	12	389223	498620	1.57118616336e-05	<0.01
ENSG00000076108	BAZ2A	12	56989380	57030600	3.1668464505e-06	<0.01
ENSG00000082805	ERC1	12	1099675	1605090	5.740145552e-09	<0.01
ENSG00000087470	DNM1L	12	32832134	32905700	3.31592621836e-05	<0.01
ENSG00000089094	KDM2B	12	121866902	122018920	0.0001820899931	<0.01
ENSG00000089693	MLF2	12	6857170	6876641	1.7005377357e-05	<0.01
ENSG00000089818	NECAP1	12	7926148	8250367	5.65028193293e-06	<0.01
ENSG00000110844	PRPF40B	12	49962001	50038449	4.3955891624e-05	<0.01
ENSG00000110931	CAMKK2	12	121675497	121736111	1.96026956005e-06	<0.01
ENSG00000111249	CUX2	12	111471828	111788358	0.000109576096068	<0.01
ENSG00000111276	CDKN1B	12	12867992	12875305	1.22581921386e-05	<0.01
ENSG00000111642	CHD4	12	6679249	6716642	5.8582719279e-06	<0.01
ENSG00000111653	ING4	12	6759446	6772314	7.65802531997e-06	<0.01
ENSG00000111674	ENO2	12	7022909	7032861	7.35621103819e-05	<0.01
ENSG00000111676	ATN1	12	7033626	7051484	2.97600800029e-07	<0.01
ENSG00000111737	RAB35	12	120532899	120555306	1.02344989773e-05	<0.01
ENSG00000111785	RIC8B	12	107168373	107283090	0.000130374763939	<0.01
ENSG00000111786	SRSF9	12	120899471	120907596	0.000144385718963	<0.01
ENSG00000111790	FGFR1OP2	12	27091316	27119583	0.000128907470375	<0.01
ENSG00000122966	CIT	12	120123595	120315095	1.16440131955e-07	<0.01
ENSG00000133703	KRAS	12	25357723	25403870	1.72705983199e-08	<0.01
ENSG00000133704	IPO8	12	30781922	30848920	7.0479926528e-06	<0.01
ENSG00000134287	ARF3	12	49297286	49351334	3.8403944238e-05	<0.01
ENSG00000135090	TAOK3	12	118587606	118810750	0.00015835743254	<0.01
ENSG00000135116	HRK	12	117298932	117319232	5.61558458385e-07	<0.01
ENSG00000135439	AGAP2	12	58118981	58135940	0.00023491448262	<0.01
