Ensembl gene ID	Gene symbol	Chromosome	Transcript start (hg19)	Transcript end (hg19)	P value	False discovery rate
ENSG00000180233	ZNRF2	7	30323923	30407308	2.86253028136e-07	<0.01
ENSG00000185811	IKZF1	7	50343720	50472799	9.01132379713e-18	<0.01
ENSG00000186088	PION	7	76940068	77046115	1.9249371112e-11	<0.01
ENSG00000188707	C7orf29	7	150026938	150029808	5.30475886947e-18	<0.01
ENSG00000196329	GIMAP5	7	150419341	150447121	4.92100662109e-15	<0.01
ENSG00000198286	CARD11	7	2945775	3083579	8.13997793033e-18	<0.01
ENSG00000213203	GIMAP1	7	150413645	150421372	1.75558401e-12	<0.01
ENSG00000214106	ENSG00000214106	7	154720208	154741618	7.66617902126e-08	<0.01
ENSG00000217455	ENSG00000217455	7	3179868	3214287	1.08895544354e-07	<0.01
ENSG00000221937	TAS2R40	7	142919130	142920162	2.73723476253e-07	<0.01
ENSG00000226380	ENSG00000226380	7	130565751	130598069	3.4600744294e-10	<0.01
ENSG00000231114	ENSG00000231114	7	137003339	137011700	8.28136835278e-21	<0.01
ENSG00000232956	C7orf40	7	45022632	45023864	5.40551774365e-08	<0.01
ENSG00000237764	ENSG00000237764	7	124812272	125019375	2.51907885042e-07	<0.01
ENSG00000238284	ENSG00000238284	7	42701325	42746046	3.92866916567e-08	<0.01
ENSG00000242258	ENSG00000242258	7	150130742	150145228	1.67159903232e-12	<0.01
ENSG00000253276	C7orf74	7	106297211	106301442	4.73090629161e-16	<0.01
ENSG00000008513	ST3GAL1	8	134467091	134584183	7.73621346645e-10	<0.01
ENSG00000034677	RNF19A	8	101269288	101348446	1.11674618398e-11	<0.01
ENSG00000042832	TG	8	133879203	134147147	1.61851307711e-14	<0.01
ENSG00000042980	ADAM28	8	24151553	24216531	6.91685645773e-07	<0.01
ENSG00000070756	PABPC1	8	101698044	101735037	7.19115110846e-10	<0.01
ENSG00000076641	PAG1	8	81882526	82024303	2.07097723162e-15	<0.01
ENSG00000104312	RIPK2	8	90769975	90803291	2.05323981256e-12	<0.01
ENSG00000104365	IKBKB	8	42128820	42189973	1.22920011426e-14	<0.01
ENSG00000104432	IL7	8	79587978	79717758	4.06815184696e-09	<0.01
ENSG00000104450	SPAG1	8	101170134	101271506	1.17025919076e-10	<0.01
ENSG00000104518	GSDMD	8	144635377	144645232	9.0347096879e-16	<0.01
ENSG00000104635	SLC39A14	8	22224762	22291642	1.47473426388e-08	<0.01
ENSG00000104714	ERICH1	8	564744	688106	1.29688896078e-06	<0.01
ENSG00000105339	DENND3	8	142127377	142205907	2.61288062186e-13	<0.01
ENSG00000120889	TNFRSF10B	8	22877646	22926692	1.70921680534e-07	<0.01
ENSG00000120899	PTK2B	8	27168999	27316903	1.33017196614e-08	<0.01
ENSG00000120910	PPP3CC	8	22298332	22398652	4.58971232996e-14	<0.01
ENSG00000129292	PHF20L1	8	133787618	133861052	1.61355081795e-06	<0.01
ENSG00000131203	IDO1	8	39759794	39785963	3.91380297584e-09	<0.01
ENSG00000133742	CA1	8	86239837	86291243	1.26679340059e-07	<0.01
ENSG00000134028	ADAMDEC1	8	24241798	24263526	8.49072167211e-12	<0.01
ENSG00000136573	BLK	8	11351510	11422113	2.02407330364e-15	<0.01
ENSG00000140396	NCOA2	8	71021997	71316040	4.17493697649e-07	<0.01
ENSG00000147324	MFHAS1	8	8640864	8751155	3.7275050797e-09	<0.01
ENSG00000147408	CSGALNACT1	8	19261672	19615540	1.34392184704e-07	<0.01
ENSG00000147443	DOK2	8	21766384	21771371	5.02990930453e-14	<0.01
ENSG00000147454	SLC25A37	8	23386318	23432976	6.43329562448e-09	<0.01
ENSG00000147548	WHSC1L1	8	38132544	38239790	1.73482026154e-13	<0.01
ENSG00000153310	FAM49B	8	130853716	131029375	5.15939699276e-07	<0.01
ENSG00000154359	LONRF1	8	12579403	12613582	1.86784975901e-08	<0.01
ENSG00000155926	SLA	8	134048973	134115298	1.94346995883e-12	<0.01
ENSG00000156675	RAB11FIP1	8	37716136	37756985	5.2014682725e-16	<0.01
ENSG00000164823	OSGIN2	8	90914087	90940116	1.52320308912e-12	<0.01
ENSG00000164938	TP53INP1	8	95938200	95961639	7.93209024776e-08	<0.01
ENSG00000164949	GEM	8	95261481	95274578	1.12987615467e-06	<0.01
ENSG00000165066	NKX6-3	8	41502697	41508855	7.3632777942e-08	<0.01
ENSG00000165071	TMEM71	8	133697253	133772958	1.53855943428e-10	<0.01
ENSG00000169499	PLEKHA2	8	38758753	38831428	2.04973399078e-16	<0.01
ENSG00000170873	MTSS1	8	125563031	125740730	8.42213614572e-11	<0.01
ENSG00000170983	LINC00208	8	11433822	11438851	1.66439434872e-12	<0.01
ENSG00000173334	TRIB1	8	126442563	126450647	5.61955703611e-08	<0.01
ENSG00000175895	PLEKHF2	8	96146032	96168912	9.74109063317e-07	<0.01
ENSG00000178685	PARP10	8	145051321	145086940	7.8856219455e-15	<0.01
ENSG00000178719	GRINA	8	145064226	145067583	7.43502043916e-12	<0.01
ENSG00000178764	ZHX2	8	123793633	123986750	4.7713642631e-07	<0.01
ENSG00000178860	MSC	8	72753784	72756703	1.27125134319e-09	<0.01
ENSG00000179388	EGR3	8	22545172	22550815	4.03941000317e-07	<0.01
ENSG00000181135	ZNF707	8	144766622	144796068	1.10584662866e-08	<0.01
ENSG00000182319	ENSG00000182319	8	8175258	8244008	8.38950755514e-07	<0.01
ENSG00000184489	PTP4A3	8	142402093	142441620	1.376555422e-06	<0.01
ENSG00000185015	CA13	8	86132816	86196302	1.88365820947e-07	<0.01
ENSG00000188676	IDO2	8	39792133	39873910	7.07161284706e-09	<0.01
ENSG00000221869	CEBPD	8	48649471	48651648	2.72969502246e-11	<0.01
ENSG00000229140	ENSG00000229140	8	130363937	130692485	1.27259715243e-09	<0.01
ENSG00000250733	C8orf17	8	140943416	140946190	5.18073343578e-08	<0.01
ENSG00000251136	ENSG00000251136	8	90621629	90769955	1.96221480072e-11	<0.01
ENSG00000253205	ENSG00000253205	8	64297397	64382763	1.10591274013e-08	<0.01
ENSG00000253279	ENSG00000253279	8	29779029	29811240	6.30123156844e-07	<0.01
ENSG00000253302	ENSG00000253302	8	74332239	74353761	8.42277673156e-07	<0.01
ENSG00000253320	ENSG00000253320	8	103876528	103990104	4.05877825135e-09	<0.01
ENSG00000253656	ENSG00000253656	8	131607545	131667958	3.16819010257e-15	<0.01
ENSG00000253658	ENSG00000253658	8	69824038	70016425	4.89699409083e-07	<0.01
ENSG00000254087	LYN	8	56792372	56923939	4.4080619834e-13	<0.01
ENSG00000254281	ENSG00000254281	8	103991013	104012412	4.48797797974e-13	<0.01
ENSG00000254334	ENSG00000254334	8	21155717	21166960	4.45022252902e-11	<0.01
ENSG00000056558	TRAF1	9	123664671	123691451	1.90135357599e-13	<0.01
ENSG00000083223	ZCCHC6	9	88902648	88969369	1.6131486512e-15	<0.01
ENSG00000085265	FCN1	9	137797736	137809809	3.46513079114e-10	<0.01
ENSG00000086062	B4GALT1	9	33104080	33167354	1.20220726872e-08	<0.01
ENSG00000095370	SH2D3C	9	130500596	130541020	3.43497961666e-08	<0.01
ENSG00000096968	JAK2	9	4985033	5128183	2.82633426287e-12	<0.01
ENSG00000106799	TGFBR1	9	101866320	101916474	8.80428880004e-06	<0.01
ENSG00000106868	SUSD1	9	114803065	114937688	8.95827596532e-06	<0.01
ENSG00000106948	AKNA	9	117096436	117156685	1.24715645784e-13	<0.01
ENSG00000106952	TNFSF8	9	117656003	117692697	5.80297748494e-12	<0.01
ENSG00000107014	RLN2	9	5299868	5304969	7.62410772313e-08	<0.01
ENSG00000107020	C9orf46	9	5357973	5437878	1.04928571924e-05	<0.01
ENSG00000107099	DOCK8	9	214854	465259	1.18506236459e-17	<0.01
ENSG00000107201	DDX58	9	32455300	32526322	1.90179553068e-08	<0.01
ENSG00000107263	RAPGEF1	9	134452157	134615461	4.19185424078e-10	<0.01
ENSG00000119314	ROD1	9	114980715	115095947	1.21568186863e-13	<0.01
ENSG00000119403	PHF19	9	123617976	123639606	7.91601733403e-06	<0.01
ENSG00000119408	NEK6	9	127019885	127115586	3.48656111159e-10	<0.01
ENSG00000119508	NR4A3	9	102584137	102629173	5.33191579922e-10	<0.01
ENSG00000120217	CD274	9	5450503	5470566	2.01294295849e-11	<0.01
ENSG00000122694	GLIPR2	9	36136730	36163910	5.973392166e-15	<0.01
ENSG00000126882	FAM78A	9	134133463	134151934	6.18694819871e-09	<0.01
ENSG00000127084	FGD3	9	95709733	95798518	1.96996864382e-14	<0.01
ENSG00000127191	TRAF2	9	139776364	139821059	7.11715462758e-08	<0.01
ENSG00000131669	NINJ1	9	95883771	95896570	9.45202054148e-13	<0.01
ENSG00000135048	TMEM2	9	74298282	74431606	5.75038294271e-08	<0.01
ENSG00000136869	TLR4	9	120466610	120479149	9.20182665896e-06	<0.01
ENSG00000136877	FPGS	9	130556876	130576606	1.96507584784e-07	<0.01
ENSG00000137077	CCL21	9	34709002	34710121	1.40690402537e-11	<0.01
ENSG00000137078	SIT1	9	35649292	35650937	4.16461730323e-13	<0.01
ENSG00000137080	IFNA21	9	21165636	21166659	3.67316737303e-08	<0.01
ENSG00000137101	CD72	9	35609530	35646807	5.85402704228e-12	<0.01
ENSG00000147853	AK3	9	4711155	4742043	3.80019372241e-07	<0.01
ENSG00000148154	UGCG	9	114659046	114697649	1.78442798314e-08	<0.01
ENSG00000148175	STOM	9	124101355	124132531	8.59511139784e-06	<0.01
ENSG00000148288	GBGT1	9	136028340	136039332	3.93089983282e-12	<0.01
ENSG00000148384	INPP5E	9	139323071	139334274	2.06461219331e-06	<0.01
ENSG00000148400	NOTCH1	9	139388896	139440314	1.46293759083e-07	<0.01
ENSG00000155158	TTC39B	9	15170843	15307358	8.46658771593e-06	<0.01
ENSG00000157303	SUSD3	9	95820989	95847420	9.70087042168e-08	<0.01
ENSG00000160271	RALGDS	9	135973107	136039301	5.45379823219e-12	<0.01
ENSG00000160326	SLC2A6	9	136336217	136344259	8.54207404975e-08	<0.01
ENSG00000165025	SYK	9	93564069	93660831	5.95183160392e-15	<0.01
ENSG00000165029	ABCA1	9	107543283	107690518	9.20979601062e-09	<0.01
ENSG00000165030	NFIL3	9	94171327	94186144	2.21149872593e-07	<0.01
ENSG00000165202	OR1Q1	9	125376948	125378026	7.61609055924e-08	<0.01
ENSG00000165702	GFI1B	9	135820932	135867083	5.5850364211e-06	<0.01
ENSG00000167106	FAM102A	9	130702858	130742812	7.4302641589e-08	<0.01
ENSG00000171169	NAIF1	9	130823512	130830485	6.58155788294e-09	<0.01
ENSG00000171855	IFNB1	9	21077104	21077943	3.63061548082e-06	<0.01
ENSG00000172724	CCL19	9	34689564	34691274	5.49894272155e-11	<0.01
ENSG00000180549	FUT7	9	139924626	139927462	3.24027227996e-16	<0.01
ENSG00000181634	TNFSF15	9	117551600	117568406	5.91703914525e-09	<0.01
ENSG00000187239	FNBP1	9	132649466	132805473	3.06585319334e-08	<0.01
ENSG00000187764	SEMA4D	9	91975702	92113045	1.35124144453e-12	<0.01
ENSG00000187796	CARD9	9	139256355	139268133	9.02030663303e-09	<0.01
ENSG00000188959	C9orf152	9	112952328	112970469	3.73719089452e-07	<0.01
ENSG00000196092	PAX5	9	36833272	37034476	8.77596952971e-18	<0.01
ENSG00000197070	ARRDC1	9	140500106	140509812	3.02776598902e-09	<0.01
ENSG00000197646	PDCD1LG2	9	5510545	5571282	7.27168992878e-08	<0.01
ENSG00000198113	C9orf167	9	140172201	140177093	2.29336566292e-14	<0.01
ENSG00000198876	DCAF12	9	34086522	34127397	4.88310132352e-06	<0.01
ENSG00000204001	LCN8	9	139648838	139652678	5.82420454435e-10	<0.01
ENSG00000228392	ENSG00000228392	9	129032400	129038197	2.85550368562e-07	<0.01
ENSG00000231459	LINC00032	9	27245682	27282791	3.92574114519e-11	<0.01
ENSG00000232063	ENSG00000232063	9	97094758	97123230	3.45028452067e-06	<0.01
ENSG00000233569	ENSG00000233569	9	120410884	120419305	8.01270095732e-06	<0.01
ENSG00000235601	ENSG00000235601	9	96717879	96721422	1.95347056251e-07	<0.01
ENSG00000012779	ALOX5	10	45869661	45941561	4.86383092584e-10	<0.01
ENSG00000026103	FAS	10	90729553	90775542	4.49861669437e-13	<0.01
ENSG00000048740	CELF2	10	11047259	11378666	5.35864174791e-07	<0.01
ENSG00000065675	PRKCQ	10	6469105	6622263	3.30113702522e-12	<0.01
ENSG00000065809	FAM107B	10	14560556	14816896	1.8738175391e-12	<0.01
ENSG00000067082	KLF6	10	3818188	3827473	1.1953922391e-08	<0.01
ENSG00000075826	SEC31B	10	102246399	102289628	2.26150495753e-09	<0.01
ENSG00000077150	NFKB2	10	104154229	104162281	7.2747621704e-12	<0.01
ENSG00000077420	APBB1IP	10	26726706	26856732	4.21336008735e-14	<0.01
ENSG00000095585	BLNK	10	97951458	98031333	2.71124668071e-14	<0.01
ENSG00000095794	CREM	10	35415719	35501886	5.53797446565e-11	<0.01
ENSG00000099204	ABLIM1	10	116190872	116444414	4.03725346225e-07	<0.01
ENSG00000107447	DNTT	10	98064085	98098321	7.08375216803e-14	<0.01
ENSG00000107485	GATA3	10	8095567	8117161	5.62415628358e-12	<0.01
ENSG00000107521	HPS1	10	100175955	100206709	1.87627438279e-10	<0.01
ENSG00000107551	RASSF4	10	45454855	45490172	7.83103476826e-09	<0.01
ENSG00000107736	CDH23	10	73156691	73575702	1.15568416211e-12	<0.01
ENSG00000107738	C10orf54	10	73507316	73533337	4.07037378507e-10	<0.01
ENSG00000107968	MAP3K8	10	30722866	30750762	1.91773795859e-12	<0.01
ENSG00000108091	CCDC6	10	61548521	61666414	2.28383241242e-06	<0.01
ENSG00000119917	IFIT3	10	91087651	91100728	7.99065274282e-11	<0.01
ENSG00000119922	IFIT2	10	91061712	91069033	2.89590240028e-09	<0.01
ENSG00000122861	PLAU	10	75668935	75677255	2.57849885265e-07	<0.01
ENSG00000122862	SRGN	10	70847862	70864567	3.9057018289e-13	<0.01
ENSG00000123240	OPTN	10	13141449	13180291	8.24659432054e-06	<0.01
ENSG00000128815	WDFY4	10	49892921	50191001	1.40266818487e-11	<0.01
ENSG00000132334	PTPRE	10	129705325	129884119	1.48170614297e-07	<0.01
ENSG00000134460	IL2RA	10	6052652	6104333	1.54296875222e-11	<0.01
ENSG00000134470	IL15RA	10	5991038	6020150	4.55756863926e-08	<0.01
ENSG00000138134	STAMBPL1	10	90639491	90734910	1.45464249513e-07	<0.01
ENSG00000138135	CH25H	10	90965694	90967071	1.12783810106e-08	<0.01
ENSG00000138166	DUSP5	10	112257596	112271302	3.02011385942e-10	<0.01
ENSG00000138172	CALHM2	10	105206543	105212660	1.58380396411e-08	<0.01
ENSG00000138185	ENTPD1	10	97454774	97637023	4.09155593144e-06	<0.01
ENSG00000138316	ADAMTS14	10	72432559	72522197	5.90952178561e-06	<0.01
ENSG00000148377	IDI2	10	1064847	1071799	6.513052028e-06	<0.01
ENSG00000148513	ANKRD30A	10	37414785	37521495	2.08190201264e-09	<0.01
ENSG00000148516	ZEB1	10	31607424	31821599	1.77920141578e-06	<0.01
ENSG00000148908	RGS10	10	121259340	121302220	3.44945732635e-07	<0.01
ENSG00000150347	ARID5B	10	63661059	63856703	2.51557926417e-08	<0.01
ENSG00000150593	PDCD4	10	112631565	112659764	2.33037617382e-07	<0.01
ENSG00000151651	ADAM8	10	135075907	135090372	1.66258941118e-13	<0.01
ENSG00000152457	DCLRE1C	10	14939358	14996431	1.89399534087e-10	<0.01
ENSG00000152463	OLAH	10	15074226	15115851	3.09105119056e-14	<0.01
ENSG00000152766	ANKRD22	10	90581889	90611575	5.96425317088e-06	<0.01
ENSG00000155629	PIK3AP1	10	98353069	98480271	1.33661402306e-13	<0.01
ENSG00000156515	HK1	10	71029740	71161638	1.19074091702e-08	<0.01
ENSG00000165312	OTUD1	10	23728198	23731308	6.55691093179e-08	<0.01
ENSG00000165507	C10orf10	10	45466429	45474258	7.89713011695e-11	<0.01
ENSG00000165806	CASP7	10	115438942	115490662	9.04228572849e-14	<0.01
ENSG00000166224	SGPL1	10	72575717	72640930	1.64947237875e-08	<0.01
ENSG00000166507	NDST2	10	75561669	75571589	1.45835846075e-08	<0.01
ENSG00000168209	DDIT4	10	74033678	74035794	6.66814987575e-09	<0.01
ENSG00000170525	PFKFB3	10	6186881	6277495	1.03537487163e-08	<0.01
ENSG00000180628	PCGF5	10	92979908	93044088	2.99927213438e-07	<0.01
ENSG00000180644	PRF1	10	72357104	72362531	4.95677692107e-16	<0.01
ENSG00000189319	FAM53B	10	126307861	126432838	1.16173452169e-09	<0.01
ENSG00000197142	ACSL5	10	114133776	114188138	1.16550957719e-09	<0.01
ENSG00000197604	ENSG00000197604	10	72194585	72196314	9.25934817657e-09	<0.01
ENSG00000198873	GRK5	10	120967101	121215131	8.13825202495e-07	<0.01
ENSG00000198879	SFMBT2	10	7200586	7453450	3.22316321874e-06	<0.01
ENSG00000204161	C10orf128	10	50362773	50396630	1.28485698884e-09	<0.01
ENSG00000224382	ENSG00000224382	10	4426438	4452804	1.3858120047e-07	<0.01
ENSG00000224750	ENSG00000224750	10	92213927	92290873	4.29029872328e-07	<0.01
ENSG00000231976	ENSG00000231976	10	26932098	26942383	1.52681742407e-06	<0.01
ENSG00000234864	ENSG00000234864	10	43191483	43201901	1.47799842423e-07	<0.01
ENSG00000234962	ENSG00000234962	10	2047667	2056542	1.14497439348e-06	<0.01
ENSG00000235687	ENSG00000235687	10	37598113	37635957	3.08338830074e-06	<0.01
ENSG00000237943	ENSG00000237943	10	6622381	6627641	1.56916395379e-09	<0.01
ENSG00000013725	CD6	11	60739115	60787849	1.034109047e-15	<0.01
ENSG00000019485	PRDM11	11	45115564	45247734	1.71063149886e-11	<0.01
ENSG00000023445	BIRC3	11	102188215	102210134	2.1897541464e-13	<0.01
ENSG00000026508	CD44	11	35160417	35253949	4.64982853269e-12	<0.01
ENSG00000033327	GAB2	11	77926343	78129394	1.12301632881e-08	<0.01
ENSG00000054967	RELT	11	73087309	73108519	3.74219986013e-15	<0.01
ENSG00000064201	TSPAN32	11	2323227	2339430	1.56218015266e-13	<0.01
ENSG00000066336	SPI1	11	47376411	47400127	4.46927937187e-15	<0.01
ENSG00000073921	PICALM	11	85668727	85780924	4.65490515786e-08	<0.01
ENSG00000076053	RBM7	11	114270752	114284925	2.26654852111e-09	<0.01
ENSG00000085117	CD82	11	44585977	44641913	2.5751140601e-13	<0.01
ENSG00000109861	CTSC	11	88026773	88070955	1.70678251162e-08	<0.01
ENSG00000109943	CRTAM	11	122709208	122743347	1.46343975534e-10	<0.01
ENSG00000110031	LPXN	11	58294344	58345693	4.72158099158e-13	<0.01
ENSG00000110047	EHD1	11	64619114	64655768	4.61334792917e-12	<0.01
ENSG00000110057	UNC93B1	11	67758575	67772452	6.98517979204e-14	<0.01
ENSG00000110077	MS4A6A	11	59939081	59952139	5.33705406911e-09	<0.01
ENSG00000110079	MS4A4A	11	60048014	60076445	8.21273532804e-09	<0.01
ENSG00000110218	PANX1	11	93862094	93915138	2.83551141787e-10	<0.01
ENSG00000110324	IL10RA	11	117857063	117872196	1.39519489459e-14	<0.01
ENSG00000110330	BIRC2	11	102217942	102249401	1.57697244744e-10	<0.01
ENSG00000110395	CBL	11	119076752	119177651	1.14247573968e-11	<0.01
ENSG00000110446	SLC15A3	11	60704556	60720002	1.30376380191e-10	<0.01
ENSG00000110448	CD5	11	60869867	60895324	6.54295722981e-15	<0.01
ENSG00000110777	POU2AF1	11	111222977	111326355	1.10683842231e-14	<0.01
ENSG00000130592	LSP1	11	1874200	1913497	1.59413107181e-21	<0.01
ENSG00000132109	TRIM21	11	4406127	4414926	8.22484079233e-12	<0.01
ENSG00000132256	TRIM5	11	5684425	5959849	8.22192366348e-11	<0.01
ENSG00000132274	TRIM22	11	5710919	5758319	1.08738458387e-13	<0.01
ENSG00000133789	SWAP70	11	9685624	9774538	4.0858105836e-12	<0.01
ENSG00000133805	AMPD3	11	10329860	10529126	3.4541664031e-11	<0.01
ENSG00000134954	ETS1	11	128328656	128457437	7.37234266409e-15	<0.01
ENSG00000137474	MYO7A	11	76839310	76926284	4.65183584405e-08	<0.01
ENSG00000137673	MMP7	11	102391239	102401484	3.98145088654e-08	<0.01
ENSG00000137752	CASP1	11	104896170	104972158	1.91640091338e-10	<0.01
ENSG00000137757	CASP5	11	104864962	104893895	6.4761919437e-10	<0.01
ENSG00000142102	ATHL1	11	289135	296107	3.84241360082e-12	<0.01
ENSG00000149177	PTPRJ	11	48002110	48192393	2.97192696745e-09	<0.01
ENSG00000149231	CCDC82	11	96085933	96123087	1.65820639796e-09	<0.01
ENSG00000149289	ZC3H12C	11	109964087	110042566	4.07978003751e-11	<0.01
ENSG00000149357	LAMTOR1	11	71796941	71814433	1.42169388949e-08	<0.01
ENSG00000149499	EML3	11	62369690	62380237	1.2855182837e-15	<0.01
ENSG00000149534	MS4A2	11	59855734	59863444	8.03830077722e-11	<0.01
ENSG00000149781	FERMT3	11	63974150	63991354	1.07586707484e-15	<0.01
ENSG00000149798	CDC42EP2	11	65082289	65089900	6.14001328493e-10	<0.01
ENSG00000150750	C11orf53	11	111126707	111157126	8.24768965981e-11	<0.01
ENSG00000151702	FLI1	11	128555046	128683161	1.23499994709e-11	<0.01
ENSG00000156575	PRG3	11	57144242	57148623	4.06102295161e-09	<0.01
ENSG00000156738	MS4A1	11	60223225	60238233	4.15380714574e-14	<0.01
ENSG00000160584	SIK3	11	116714118	116969153	2.19494759919e-09	<0.01
ENSG00000160588	MPZL3	11	118097409	118123065	3.03394955639e-10	<0.01
ENSG00000160593	AMICA1	11	118064455	118095809	6.62548657542e-12	<0.01
ENSG00000160613	PCSK7	11	117075053	117103241	5.4030008079e-09	<0.01
ENSG00000160654	CD3G	11	118215059	118225876	5.66778124221e-13	<0.01
ENSG00000160683	CXCR5	11	118754475	118768508	1.49422849143e-13	<0.01
ENSG00000162139	NEU3	11	74699179	74729938	2.18304498121e-12	<0.01
ENSG00000162144	CYBASC3	11	61116226	61129771	9.02339896877e-11	<0.01
ENSG00000166002	C11orf75	11	93211638	93276674	7.08476898551e-09	<0.01
ENSG00000166889	PATL1	11	59404189	59436471	9.2746525027e-10	<0.01
ENSG00000166927	MS4A7	11	60145955	60163424	3.30553571445e-09	<0.01
ENSG00000166928	MS4A14	11	60146003	60185161	3.88232078601e-08	<0.01
ENSG00000167286	CD3D	11	118209669	118213459	6.42943998261e-14	<0.01
ENSG00000167987	VPS37C	11	60897728	60929089	1.04654640778e-09	<0.01
ENSG00000168010	ATG16L2	11	72525353	72554719	1.95777310935e-13	<0.01
ENSG00000168060	NAALADL1	11	64812290	64826021	1.15478369623e-08	<0.01
ENSG00000168062	BATF2	11	64755415	64764517	9.0025940876e-13	<0.01
ENSG00000168067	MAP4K2	11	64556290	64570713	2.92275378823e-11	<0.01
ENSG00000168071	CCDC88B	11	64107690	64125006	4.47935341043e-14	<0.01
ENSG00000170255	MRGPRX1	11	18955360	18961054	1.22879140742e-10	<0.01
ENSG00000170683	OR10A3	11	7960081	7961141	8.35307476112e-19	<0.01
ENSG00000171631	P2RY6	11	72975550	73009662	1.12411750096e-08	<0.01
ENSG00000172543	CTSW	11	65647280	65651212	4.0945912181e-14	<0.01
ENSG00000173020	ADRBK1	11	67033881	67054027	1.04987415381e-08	<0.01
ENSG00000173039	RELA	11	65421067	65430565	5.55815285162e-09	<0.01
ENSG00000173120	KDM2A	11	66886740	67025141	3.78690127526e-08	<0.01
ENSG00000173327	MAP3K11	11	65365226	65382853	3.0493157481e-09	<0.01
ENSG00000173442	EHBP1L1	11	65343509	65360121	9.38299940655e-14	<0.01
ENSG00000175104	TRAF6	11	36508577	36531822	1.51745223621e-11	<0.01
ENSG00000175463	TBC1D10C	11	67171386	67177560	1.31809597009e-15	<0.01
ENSG00000175505	CLCF1	11	67131639	67141648	2.72513321849e-08	<0.01
ENSG00000175567	UCP2	11	73685712	73694352	4.87671051358e-17	<0.01
ENSG00000177105	RHOG	11	3848208	3862213	3.0920369707e-11	<0.01
ENSG00000181609	OR52D1	11	5509915	5510979	4.02076006816e-09	<0.01
ENSG00000184014	DENND5A	11	9160372	9286937	7.90036950501e-08	<0.01
ENSG00000184224	C11orf72	11	67370351	67374177	3.85242826138e-09	<0.01
ENSG00000184743	ATL3	11	63391559	63439393	5.39194000189e-08	<0.01
ENSG00000185101	ANO9	11	417933	442011	4.69129677044e-15	<0.01
ENSG00000185201	IFITM2	11	307631	315272	9.66437692152e-11	<0.01
ENSG00000185507	IRF7	11	612553	615999	2.48340081451e-10	<0.01
ENSG00000185885	IFITM1	11	313506	315272	2.22799113608e-12	<0.01
ENSG00000186635	ARAP1	11	72396114	72504644	6.00447926068e-13	<0.01
ENSG00000187918	OR51I2	11	5474638	5475707	2.90444097322e-12	<0.01
ENSG00000196371	FUT4	11	94277017	94283063	9.32807259481e-09	<0.01
ENSG00000196600	SLC22A25	11	62931248	62997124	5.14936025473e-10	<0.01
ENSG00000196844	PATE2	11	125646008	125648714	8.8836470504e-19	<0.01
ENSG00000196954	CASP4	11	104813593	104840163	3.44085745463e-08	<0.01
ENSG00000197629	MPEG1	11	58975983	58980452	3.50047169908e-12	<0.01
ENSG00000198382	UVRAG	11	75526212	75854239	2.08945598933e-09	<0.01
ENSG00000198851	CD3E	11	118175260	118186890	5.12542373409e-15	<0.01
ENSG00000213402	PTPRCAP	11	67202981	67205538	1.70592175989e-15	<0.01
ENSG00000213445	SIPA1	11	65405568	65418401	7.94885199223e-16	<0.01
ENSG00000214290	C11orf93	11	111169565	111179460	8.18762374587e-11	<0.01
ENSG00000223609	HBD	11	5253908	5256600	4.70635982645e-08	<0.01
ENSG00000255117	ENSG00000255117	11	29616465	29652211	1.20145107133e-11	<0.01
ENSG00000255258	ENSG00000255258	11	133653566	133680395	1.24372342108e-08	<0.01
ENSG00000010610	CD4	12	6896024	6929974	2.25055693197e-13	<0.01
ENSG00000061273	HDAC7	12	48176505	48226915	5.4380492107e-15	<0.01
ENSG00000065357	DGKA	12	56321103	56347811	2.66571946328e-16	<0.01
ENSG00000069493	CLEC2D	12	9809270	9848413	1.70300898536e-15	<0.01
ENSG00000080371	RAB21	12	72148654	72184699	2.39021101408e-10	<0.01
ENSG00000084112	SSH1	12	109176466	109251366	1.02837336478e-09	<0.01
ENSG00000089041	P2RX7	12	121570622	121623876	4.97362285653e-10	<0.01
ENSG00000089692	LAG3	12	6881678	6887621	1.60496151602e-14	<0.01
ENSG00000090376	IRAK3	12	66582659	66648402	5.93943947512e-15	<0.01
ENSG00000110848	CD69	12	9905082	9913497	8.13369872204e-17	<0.01
ENSG00000110876	SELPLG	12	109015686	109027735	2.70563627179e-08	<0.01
ENSG00000110934	BIN2	12	51674823	51718452	5.17270863653e-10	<0.01
ENSG00000110944	IL23A	12	56732663	56734193	1.79783861367e-11	<0.01
ENSG00000111012	CYP27B1	12	58156117	58161034	3.38998893241e-10	<0.01
ENSG00000111145	ELK3	12	96588160	96663613	6.84969975562e-11	<0.01
ENSG00000111252	SH2B3	12	111843752	111889427	6.8430489877e-12	<0.01
ENSG00000111266	DUSP16	12	12628829	12715317	2.82942492289e-13	<0.01
ENSG00000111348	ARHGDIB	12	15094951	15114662	3.12226555833e-13	<0.01
ENSG00000111424	VDR	12	48235320	48336831	1.26123490511e-15	<0.01
ENSG00000111536	IL26	12	68595131	68619601	4.66479076799e-15	<0.01
ENSG00000111537	IFNG	12	68548548	68553527	2.72926707259e-13	<0.01
ENSG00000111647	UHRF1BP1L	12	100422233	100536626	4.73206823718e-09	<0.01
ENSG00000111679	PTPN6	12	7055631	7070479	2.74755584355e-14	<0.01
